dt_notific,precipitacao,ponto_orvalho,temp_media,temp_max,temp_min,umidade,precipitacao_soma_5d,precipitacao_soma_10d,precipitacao_soma_15d,ponto_orvalho_media_5d,ponto_orvalho_media_10d,ponto_orvalho_media_15d,temp_media_media_5d,temp_media_media_10d,temp_media_media_15d,temp_max_media_5d,temp_max_media_10d,temp_max_media_15d,temp_min_media_5d,temp_min_media_10d,temp_min_media_15d,umidade_media_5d,umidade_media_10d,umidade_media_15d,quantidade_de_casos,quantidade_de_casos_7dias,quantidade_de_casos_14dias,quantidade_de_casos_21dias,estacao
2023-12-24,18.4,19.3,22.9,28.4,18.9,81.3,34.8,42.2,69.0,18.52,16.85,17.06,22.98,24.03,24.093,28.82,30.19,30.38,19.76,19.93,19.907,77.36,66.77,67.093,16,16,16,16,Verão
2023-12-25,0.2,19.3,24.8,32.9,21.2,73.7,35.0,42.4,69.2,19.16,17.2,17.207,23.22,24.01,24.1,29.34,30.43,30.553,20.28,20.03,19.953,79.24,68.36,67.747,23,23,23,23,Verão
2023-12-26,5.2,19.5,23.6,32.2,19.7,79.0,40.2,47.6,74.4,19.3,17.72,17.347,23.2,23.83,24.067,29.78,30.54,30.7,20.16,19.96,19.893,80.1,71.1,68.533,63,63,63,63,Verão
2023-12-27,7.6,19.5,23.6,31.3,19.5,78.5,46.0,55.2,82.0,19.42,18.24,17.473,23.3,23.65,24.047,30.1,30.47,30.607,19.86,19.91,19.907,80.14,73.76,69.067,66,66,66,66,Verão
2023-12-28,0.0,19.1,24.3,30.8,20.4,73.9,31.4,55.2,55.2,19.34,18.73,17.547,23.84,23.53,24.093,31.12,30.24,30.64,19.94,19.87,20.053,77.28,75.97,69.14,67,67,67,67,Verão
2023-12-29,0.0,18.5,26.3,33.3,20.6,64.8,13.0,47.8,55.2,19.18,18.85,17.627,24.52,23.75,24.193,32.1,30.46,30.827,20.28,20.02,20.047,73.98,75.67,69.173,95,95,95,95,Verão
2023-12-30,0.0,20.6,25.1,30.9,22.4,77.1,12.8,47.8,55.2,19.44,19.3,17.947,24.58,23.9,24.2,31.7,30.52,30.853,20.52,20.4,20.193,74.66,76.95,70.46,45,45,45,45,Verão
2023-12-31,11.0,19.5,23.1,29.7,19.9,80.6,18.6,58.8,66.2,19.44,19.37,18.293,24.48,23.84,24.047,31.2,30.49,30.76,20.56,20.36,20.16,74.98,77.54,72.393,5,5,5,5,Verão
2024-01-01,33.2,18.6,20.4,22.5,19.1,89.4,44.2,90.2,99.4,19.26,19.34,18.58,23.84,23.57,23.713,29.44,29.77,30.127,20.48,20.17,20.1,77.16,78.65,74.893,13,13,13,13,Verão
2024-01-02,12.4,18.8,21.6,28.1,19.1,84.7,56.6,88.0,111.8,19.2,19.27,18.887,23.3,23.57,23.453,28.9,30.01,29.793,20.22,20.08,19.987,79.32,78.3,77.087,94,94,94,94,Verão
2024-01-03,11.2,19.4,21.1,25.2,20.7,89.9,67.8,80.8,115.6,19.38,19.28,19.027,22.26,23.39,23.253,27.28,29.69,29.4,20.24,20.26,20.093,84.34,79.16,78.56,127,127,127,127,Verão
2024-01-04,27.8,20.3,21.9,26.3,19.9,90.7,95.6,108.4,143.4,19.32,19.38,19.307,21.62,23.1,23.14,26.36,29.03,29.133,19.74,20.13,20.18,87.06,80.86,80.32,187,187,187,187,Verão
2024-01-05,9.2,19.4,24.6,30.8,21.1,75.0,93.8,112.4,152.6,19.3,19.37,19.347,21.92,23.2,23.2,26.58,28.89,29.187,19.98,20.27,20.233,85.94,80.46,80.34,194,194,194,194,Verão
2024-01-06,0.0,18.7,24.7,31.5,19.7,71.3,60.6,104.8,150.8,19.32,19.29,19.333,22.78,23.31,23.307,28.38,28.91,29.307,20.1,20.29,20.147,82.32,79.74,79.873,115,115,115,115,Verão
2024-01-07,0.0,18.9,24.5,32.0,20.6,73.0,48.2,104.8,136.2,19.34,19.27,19.293,23.36,23.33,23.5,29.16,29.03,29.727,20.4,20.31,20.187,79.98,79.65,78.86,115,115,115,115,Verão
2024-01-08,12.8,19.4,23.8,30.1,20.5,77.5,49.8,117.6,130.6,19.34,19.36,19.3,23.9,23.08,23.56,30.14,28.71,29.84,20.36,20.3,20.293,77.5,80.92,78.607,342,342,342,342,Verão
2024-01-09,6.2,19.6,23.8,29.9,20.7,78.5,28.2,123.8,136.6,19.2,19.26,19.32,24.28,22.95,23.493,30.86,28.61,29.64,20.52,20.13,20.26,75.06,81.06,78.927,254,254,254,254,Verão
2024-01-10,0.0,18.5,24.3,30.6,20.6,71.4,19.0,112.8,131.4,19.02,19.16,19.253,24.22,23.07,23.54,30.82,28.7,29.533,20.42,20.2,20.32,74.34,80.14,78.42,320,320,320,320,Verão
2024-01-11,0.0,19.2,24.1,31.9,21.1,75.6,19.0,79.6,123.8,19.12,19.22,19.233,24.1,23.44,23.573,30.9,29.64,29.573,20.7,20.4,20.427,75.2,78.76,78.227,343,343,343,343,Verão
2024-01-12,8.0,19.6,24.3,30.7,20.0,76.6,27.0,75.2,131.8,19.26,19.3,19.267,24.06,23.71,23.573,30.64,29.9,29.567,20.58,20.49,20.4,75.92,77.95,78.407,350,350,350,350,Verão
2024-01-13,5.8,19.9,23.2,30.8,20.0,82.7,20.0,69.8,137.6,19.36,19.35,19.36,23.94,23.92,23.367,30.78,30.46,29.4,20.48,20.42,20.36,76.96,77.23,79.6,160,160,160,160,Verão
2024-01-14,23.2,19.5,23.1,29.5,19.0,81.5,37.0,65.2,160.8,19.34,19.27,19.287,23.8,24.04,23.233,30.7,30.78,29.307,20.14,20.33,20.133,77.56,76.31,79.893,172,172,172,172,Verão
2024-01-15,14.0,18.5,23.0,27.8,18.3,77.0,51.0,70.0,163.8,19.34,19.18,19.22,23.54,23.88,23.227,30.14,30.48,29.18,19.68,20.05,20.027,78.68,76.51,79.653,471,471,471,471,Verão
2024-01-16,0.0,18.3,25.8,33.5,19.5,65.9,51.0,70.0,130.6,19.16,19.14,19.2,23.88,23.99,23.587,30.46,30.68,29.913,19.36,20.03,20.053,76.74,75.97,78.087,429,429,429,429,Verão
2024-01-17,0.0,19.2,26.7,34.0,21.5,65.3,43.0,70.0,118.2,19.08,19.17,19.227,24.36,24.21,23.927,31.12,30.88,30.307,19.66,20.12,20.213,74.48,75.2,76.793,474,474,474,474,Verão
2024-01-18,23.8,18.3,26.0,33.3,18.8,66.4,61.0,81.0,130.8,18.76,19.06,19.153,24.92,24.43,24.253,31.62,31.2,30.847,19.42,19.95,20.087,71.22,74.09,75.227,462,462,462,462,Verão
2024-01-19,0.0,17.9,25.8,32.5,21.7,62.7,37.8,74.8,103.0,18.44,18.89,18.993,25.46,24.63,24.513,32.22,31.46,31.26,19.96,20.05,20.207,67.46,72.51,73.36,477,477,477,477,Verão
2024-01-20,0.0,17.5,25.7,33.1,19.7,63.0,23.8,74.8,93.8,18.24,18.79,18.867,26.0,24.77,24.587,33.28,31.71,31.413,20.24,19.96,20.113,64.66,71.67,72.56,241,241,241,241,Verão
2024-01-21,0.0,19.4,24.2,29.2,21.3,75.3,23.8,74.8,93.8,18.46,18.81,18.913,25.68,24.78,24.553,32.42,31.44,31.26,20.6,19.98,20.22,66.54,71.64,72.827,272,272,272,272,Verão
2024-01-22,2.4,18.4,24.5,31.3,19.8,69.8,26.2,69.2,96.2,18.3,18.69,18.88,25.24,24.8,24.553,31.88,31.5,31.213,20.26,19.96,20.167,67.44,70.96,72.613,803,803,803,803,Verão
2024-01-23,0.0,18.8,24.3,30.7,20.8,71.9,2.4,63.4,83.4,18.4,18.58,18.84,24.9,24.91,24.587,31.36,31.49,31.253,20.66,20.04,20.187,68.54,69.88,72.24,943,943,943,943,Verão
2024-01-24,34.8,19.0,22.3,28.6,17.5,82.6,37.2,75.0,112.0,18.62,18.53,18.8,24.2,24.83,24.487,30.58,31.4,31.167,19.82,19.89,19.973,72.52,69.99,72.513,811,811,811,811,Verão
2024-01-25,4.0,19.3,23.5,30.7,19.7,78.8,41.2,65.0,116.0,18.98,18.61,18.853,23.76,24.88,24.433,30.1,31.69,31.173,19.82,20.03,19.913,75.68,70.17,73.007,802,802,802,802,Verão
2024-01-26,0.0,18.2,22.4,30.5,18.8,78.2,41.2,65.0,116.0,18.74,18.6,18.787,23.4,24.54,24.32,30.36,31.39,31.08,19.32,19.96,19.76,76.26,71.4,73.18,901,901,901,901,Verão
2024-01-27,13.8,19.3,22.4,28.4,19.2,83.0,52.6,78.8,121.8,18.92,18.61,18.767,22.98,24.11,24.193,29.78,30.83,30.927,19.2,19.73,19.707,78.9,73.17,73.607,511,511,511,511,Verão
2024-01-28,0.2,20.0,24.2,30.2,20.8,77.5,52.8,55.2,116.2,19.16,18.78,18.773,22.96,23.93,24.26,29.68,30.52,30.887,19.2,19.93,19.76,80.02,74.28,73.26,524,524,524,524,Verão
2024-01-29,24.2,19.1,24.3,30.7,20.4,75.0,42.2,79.4,117.2,19.18,18.9,18.747,23.36,23.78,24.34,30.1,30.34,30.967,19.78,19.8,19.853,78.5,75.51,72.827,1528,1528,1528,1528,Verão
2024-01-30,6.6,18.9,25.0,31.0,20.6,70.1,44.8,86.0,109.8,19.1,19.04,18.773,23.66,23.71,24.473,30.16,30.13,31.18,19.96,19.89,20.007,76.76,76.22,72.367,1275,1275,1275,1275,Verão
2024-01-31,0.4,18.0,23.1,29.9,20.2,75.1,45.2,86.4,110.2,19.06,18.9,18.753,23.8,23.6,24.293,30.04,30.2,30.94,20.24,19.78,20.053,76.14,76.2,72.98,1512,1512,1512,1512,Verão
2024-02-01,26.4,18.0,22.7,30.4,17.4,76.8,57.8,110.4,136.6,18.8,18.86,18.673,23.86,23.42,24.027,30.44,30.11,30.7,19.88,19.54,19.78,74.9,76.9,73.747,1513,1513,1513,1513,Verão
2024-02-02,0.2,16.8,24.7,30.1,21.0,63.6,57.8,110.6,113.0,18.16,18.66,18.573,23.96,23.46,23.94,30.42,30.05,30.487,19.92,19.56,19.927,72.12,76.07,73.56,1449,1449,1449,1449,Verão
2024-02-03,0.6,16.9,24.6,30.5,20.2,63.7,34.2,76.4,113.6,17.72,18.45,18.507,24.02,23.69,23.86,30.38,30.24,30.353,19.88,19.83,19.827,69.86,74.18,73.627,956,956,956,956,Verão
2024-02-04,0.2,17.8,24.9,30.6,21.1,65.9,27.8,72.6,113.8,17.5,18.3,18.527,24.0,23.83,23.807,30.3,30.23,30.187,19.98,19.97,19.92,69.02,72.89,73.82,875,875,875,875,Verão
2024-02-05,0.0,17.2,24.7,31.2,20.5,63.9,27.4,72.6,113.8,17.34,18.2,18.38,24.32,24.06,23.84,30.56,30.3,30.32,20.04,20.14,19.867,66.78,71.46,73.06,2245,2245,2245,2245,Verão
2024-02-06,8.0,18.9,21.7,30.3,18.0,84.9,9.0,66.8,119.4,17.52,18.16,18.413,24.12,23.99,23.653,30.54,30.49,30.253,20.16,20.02,19.747,68.4,71.65,74.067,2365,2365,2365,2365,Verão
2024-02-07,42.8,18.7,22.8,30.5,18.8,79.2,51.6,109.4,162.2,17.9,18.03,18.407,23.74,23.85,23.553,30.62,30.52,30.24,19.72,19.82,19.613,71.52,71.82,74.553,2074,2074,2074,2074,Verão
2024-02-08,6.8,19.3,21.9,28.5,19.6,85.8,57.8,92.0,134.2,18.38,18.05,18.427,23.2,23.61,23.527,30.22,30.3,30.233,19.6,19.74,19.753,75.94,72.9,74.767,2151,2151,2151,2151,Verão
2024-02-09,8.6,16.7,22.6,29.2,18.0,70.8,66.2,94.0,138.8,18.16,17.83,18.253,22.74,23.37,23.467,29.94,30.12,30.133,18.98,19.48,19.64,76.92,72.97,74.233,2015,2015,2015,2015,Verão
2024-02-10,0.2,16.7,23.1,28.4,19.1,68.0,66.4,93.8,139.0,18.06,17.7,18.153,22.42,23.37,23.513,29.38,29.97,29.993,18.7,19.37,19.66,77.74,72.26,73.553,1063,1063,1063,1063,Verão
2024-02-11,0.0,17.8,24.2,29.6,20.2,68.8,58.4,67.4,125.2,17.84,17.68,18.053,22.92,23.52,23.633,29.24,29.89,30.073,19.14,19.65,19.727,74.52,71.46,72.607,890,890,890,890,Verão
2024-02-12,0.0,17.3,24.3,30.8,19.8,66.2,15.6,67.2,125.0,17.56,17.73,17.873,23.22,23.48,23.64,29.3,29.96,30.113,19.34,19.53,19.66,71.92,71.72,71.853,1643,1643,1643,1643,Verão
2024-02-13,0.0,17.2,25.2,33.0,19.4,63.0,8.8,66.6,100.8,17.14,17.76,17.747,23.88,23.54,23.7,30.2,30.21,30.267,19.3,19.45,19.593,67.36,71.65,71.053,962,962,962,962,Verão
2024-02-14,0.4,17.9,25.2,32.8,19.9,65.5,0.6,66.8,94.6,17.38,17.77,17.68,24.4,23.57,23.713,30.92,30.43,30.387,19.68,19.33,19.547,66.3,71.61,70.747,1891,1891,1891,1891,Verão
2024-02-15,1.0,18.5,22.7,30.6,19.4,78.5,1.4,67.8,95.2,17.74,17.9,17.713,24.32,23.37,23.687,31.36,30.37,30.433,19.74,19.22,19.493,68.4,73.07,70.973,2549,2549,2549,2549,Verão
2024-02-16,11.6,19.5,22.5,30.0,20.0,84.4,13.0,71.4,80.4,18.08,17.96,17.813,23.98,23.45,23.673,31.44,30.34,30.407,19.7,19.42,19.667,71.52,73.02,71.48,2922,2922,2922,2922,Verão
2024-02-17,1.8,19.8,23.2,31.2,20.2,82.8,14.8,30.4,82.0,18.58,18.07,18.013,23.76,23.49,23.573,31.52,30.41,30.48,19.78,19.56,19.613,74.84,73.38,72.76,1193,1193,1193,1193,Verão
2024-02-18,22.6,19.3,22.5,28.5,18.3,82.9,37.4,46.2,104.0,19.0,18.07,18.173,23.22,23.55,23.433,30.62,30.41,30.347,19.56,19.43,19.487,78.82,73.09,74.04,1121,1121,1121,1121,Verão
2024-02-19,0.6,19.4,22.4,28.8,20.7,83.7,37.6,38.2,104.4,19.3,18.34,18.28,22.66,23.53,23.267,29.82,30.37,30.227,19.72,19.7,19.46,82.46,74.38,75.227,3527,3527,3527,3527,Verão
2024-02-20,12.0,19.9,21.4,24.1,19.5,91.1,48.6,50.0,116.4,19.58,18.66,18.46,22.4,23.36,23.047,28.52,29.94,29.753,19.74,19.74,19.393,84.98,76.69,77.04,2938,2938,2938,2938,Verão
2024-02-21,16.6,19.8,21.5,24.5,20.1,90.3,53.6,66.6,125.0,19.64,18.86,18.52,22.2,23.09,23.033,27.42,29.43,29.367,19.76,19.73,19.533,86.16,78.84,77.4,3590,3590,3590,3590,Verão
2024-02-22,13.0,19.9,21.6,25.8,20.1,90.0,64.8,79.6,95.2,19.66,19.12,18.6,21.88,22.82,22.953,26.34,28.93,29.053,19.74,19.76,19.62,87.6,81.22,78.12,3124,3124,3124,3124,Verão
2024-02-23,34.6,19.9,21.8,28.0,19.7,89.2,76.8,114.2,123.0,19.78,19.39,18.64,21.74,22.48,22.947,26.24,28.43,29.02,20.02,19.79,19.627,88.86,83.84,78.347,3147,3147,3147,3147,Verão
2024-02-24,3.0,19.5,23.9,32.1,19.3,78.0,79.2,116.8,117.4,19.8,19.55,18.827,22.04,22.35,23.033,26.9,28.36,29.213,19.74,19.73,19.713,87.72,85.09,78.827,1917,1917,1917,1917,Verão
2024-02-25,0.2,19.5,25.4,31.8,20.4,71.1,67.4,116.0,117.4,19.72,19.65,19.013,22.84,22.62,23.187,28.44,28.48,29.44,19.92,19.83,19.8,83.72,84.35,79.033,1659,1659,1659,1659,Verão
2024-02-26,0.0,17.4,25.5,31.8,20.3,62.9,50.8,104.4,117.4,19.24,19.44,18.987,23.64,22.92,23.273,29.9,28.66,29.587,19.96,19.86,19.807,78.24,82.2,78.64,4798,4798,4798,4798,Verão
2024-02-27,0.0,15.8,24.8,31.7,19.5,59.0,37.8,102.6,117.4,18.42,19.04,18.887,24.28,23.08,23.307,31.08,28.71,29.647,19.84,19.79,19.787,72.04,79.82,78.16,3596,3596,3596,3596,Verão
2024-02-28,0.6,17.9,25.4,32.1,19.1,64.8,3.8,80.6,118.0,18.02,18.9,18.933,25.0,23.37,23.32,31.9,29.07,29.587,19.72,19.87,19.767,67.16,78.01,78.28,3144,3144,3144,3144,Verão
2024-02-29,0.0,19.4,25.6,33.4,21.3,70.2,0.8,80.0,117.6,18.0,18.9,19.033,25.34,23.69,23.347,32.16,29.53,29.627,20.12,19.93,19.86,65.6,76.66,78.593,3137,3137,3137,3137,Verão
2024-03-01,0.0,20.2,24.4,33.2,20.9,79.2,0.6,68.0,116.6,18.14,18.93,19.147,25.14,23.99,23.46,32.44,30.44,29.8,20.22,20.07,19.96,67.22,75.47,78.64,3853,3853,3853,3853,Verão
2024-03-02,3.0,19.1,23.9,30.7,19.2,76.3,3.6,54.4,108.0,18.48,18.86,19.12,24.82,24.23,23.553,32.22,31.06,29.847,20.0,19.98,19.907,69.9,74.07,78.1,1518,1518,1518,1518,Verão
2024-03-03,0.0,18.9,24.2,30.8,19.0,73.2,3.6,41.4,106.2,19.1,18.76,19.06,24.7,24.49,23.62,32.04,31.56,29.82,19.9,19.87,19.827,72.74,72.39,77.46,1655,1655,1655,1655,Verão
2024-03-04,0.0,18.6,24.6,31.2,20.4,71.2,3.0,6.8,83.6,19.24,18.63,19.013,24.54,24.77,23.76,31.86,31.88,30.0,20.16,19.94,19.967,74.02,70.59,76.68,4953,4953,4953,4953,Verão
2024-03-05,1.8,18.9,23.2,30.2,18.7,78.6,4.8,5.6,84.8,19.14,18.57,18.98,24.06,24.7,23.813,31.22,31.69,30.093,19.64,19.88,19.833,75.7,70.65,76.34,3751,3751,3751,3751,Verão
2024-03-06,0.2,19.6,23.7,30.7,20.8,79.5,5.0,5.6,73.0,19.02,18.58,18.96,23.92,24.53,23.967,30.72,31.58,30.533,19.62,19.92,19.92,75.76,71.49,75.567,3354,3354,3354,3354,Verão
2024-03-07,15.8,19.8,23.7,30.8,20.5,80.0,17.8,21.4,72.2,19.16,18.82,18.96,23.88,24.35,24.113,30.74,31.48,30.953,19.88,19.94,19.947,76.5,73.2,74.88,3574,3574,3574,3574,Verão
2024-03-08,4.4,19.2,24.8,30.5,21.3,72.0,22.2,25.8,63.6,19.22,19.16,18.913,24.0,24.35,24.327,30.68,31.36,31.267,20.34,20.12,20.027,76.26,74.5,73.68,3102,3102,3102,3102,Verão
2024-03-09,0.0,19.0,25.4,31.2,21.0,68.9,22.2,25.2,29.0,19.3,19.27,18.853,24.16,24.35,24.567,30.68,31.27,31.48,20.46,20.31,20.113,75.8,74.91,72.327,1493,1493,1493,1493,Verão
2024-03-10,14.0,20.3,23.9,28.5,21.1,81.0,34.4,39.2,40.0,19.58,19.36,18.907,24.3,24.18,24.567,30.34,30.78,31.24,20.94,20.29,20.233,76.28,75.99,72.527,1300,1300,1300,1300,Verão
2024-03-11,0.2,20.1,25.0,31.0,21.0,75.6,34.4,39.4,40.0,19.68,19.35,18.947,24.56,24.24,24.54,30.4,30.56,31.187,20.98,20.3,20.273,75.5,75.63,72.827,5224,5224,5224,5224,Verão
2024-03-12,0.4,19.5,24.9,31.7,19.7,73.0,19.0,36.8,40.4,19.62,19.39,19.087,24.8,24.34,24.5,30.58,30.66,31.18,20.82,20.35,20.233,74.1,75.3,73.5,3570,3570,3570,3570,Verão
2024-03-13,0.0,19.2,25.6,32.0,21.4,69.5,14.6,36.8,40.4,19.62,19.42,19.313,24.96,24.48,24.553,30.88,30.78,31.2,20.84,20.59,20.36,73.6,74.93,74.2,3442,3442,3442,3442,Verão
2024-03-14,0.0,18.5,26.1,32.5,21.3,65.0,14.6,36.8,39.8,19.52,19.41,19.353,25.1,24.63,24.6,31.14,30.91,31.227,20.9,20.68,20.507,72.82,74.31,74.213,3076,3076,3076,3076,Verão
2024-03-15,0.0,18.0,26.4,32.7,20.9,61.9,0.6,35.0,39.8,19.06,19.32,19.26,25.6,24.95,24.653,31.98,31.16,31.18,20.86,20.9,20.48,69.0,72.64,73.66,3062,3062,3062,3062,Verão
2024-03-16,0.0,18.6,26.7,33.2,21.9,62.5,0.4,34.8,39.8,18.76,19.22,19.153,25.94,25.25,24.807,32.42,31.41,31.18,21.04,21.01,20.547,66.38,70.94,72.547,1275,1275,1275,1275,Verão
2024-03-17,0.0,18.2,27.3,33.7,21.5,59.8,0.0,19.0,36.8,18.5,19.06,19.093,26.42,25.61,25.033,32.82,31.7,31.38,21.4,21.11,20.7,63.74,68.92,71.447,1233,1233,1233,1233,Verão
2024-03-18,0.0,19.6,25.8,33.3,21.2,69.8,0.0,14.6,36.8,18.58,19.1,19.14,26.46,25.71,25.14,33.08,31.98,31.547,21.36,21.1,20.847,63.8,68.7,71.22,4164,4164,4164,4164,Verão
2024-03-19,0.6,20.4,25.1,33.4,22.3,76.7,0.6,15.2,37.4,18.96,19.24,19.26,26.26,25.68,25.173,33.26,32.2,31.693,21.56,21.23,20.973,66.14,69.48,71.587,4281,4281,4281,4281,Verão
2024-03-20,5.6,20.2,23.4,31.1,20.0,83.4,6.2,6.8,41.2,19.4,19.23,19.347,25.66,25.63,25.187,32.94,32.46,31.753,21.38,21.12,21.06,70.44,69.72,71.907,3336,3336,3336,3336,Outono
2024-03-21,6.6,19.8,23.9,31.5,20.1,79.0,12.8,13.2,47.6,19.64,19.2,19.36,25.1,25.52,25.2,32.6,32.51,31.807,21.02,21.03,21.013,73.74,70.06,71.873,3143,3143,3143,3143,Outono
2024-03-22,0.0,20.0,25.2,32.0,21.1,74.4,12.8,12.8,31.8,20.0,19.25,19.373,24.68,25.55,25.3,32.26,32.54,31.887,20.94,21.17,21.053,76.66,70.2,71.5,3016,3016,3016,3016,Outono
2024-03-23,76.8,18.2,21.5,25.7,19.3,81.6,89.6,89.6,104.2,19.72,19.15,19.307,23.82,25.14,25.08,30.74,31.91,31.567,20.56,20.96,20.92,79.02,71.41,72.14,1101,1101,1101,1101,Outono
2024-03-24,0.2,17.5,22.7,29.1,16.7,73.7,89.2,89.8,104.4,19.14,19.05,19.207,23.34,24.8,24.9,29.88,31.57,31.427,19.44,20.5,20.633,78.42,72.28,72.46,1017,1017,1017,1017,Outono
2024-03-25,1.8,18.5,23.1,27.6,20.5,75.8,85.4,91.6,92.2,18.8,19.1,19.087,23.28,24.47,24.847,29.18,31.06,31.367,19.54,20.46,20.593,76.9,73.67,72.113,4046,4046,4046,4046,Outono
2024-03-26,23.2,18.8,21.8,27.6,18.7,84.1,102.0,114.8,115.2,18.6,19.12,19.0,22.86,23.98,24.633,28.4,30.5,31.14,19.26,20.14,20.44,77.92,75.83,72.68,3528,3528,3528,3528,Outono
2024-03-27,5.4,18.2,22.1,28.4,18.6,79.8,107.4,120.2,120.2,18.24,19.12,18.913,22.24,23.46,24.447,27.68,29.97,30.92,18.76,19.85,20.367,79.0,77.83,73.133,2740,2740,2740,2740,Outono
2024-03-28,0.2,18.6,22.7,26.7,20.6,77.8,30.8,120.4,120.4,18.32,19.02,18.873,22.48,23.15,24.253,27.88,29.31,30.567,19.02,19.79,20.313,78.24,78.63,73.687,2182,2182,2182,2182,Outono
2024-03-29,0.6,17.9,24.3,30.6,19.8,68.5,31.2,120.4,121.0,18.4,18.77,18.833,22.8,23.07,24.133,28.18,29.03,30.44,19.64,19.54,20.213,77.2,77.81,73.92,998,998,998,998,Outono
2024-03-30,0.0,19.0,24.1,31.0,19.8,74.1,29.4,114.8,121.0,18.5,18.65,18.9,23.0,23.14,23.98,28.86,29.02,30.327,19.5,19.52,20.14,76.86,76.88,74.733,1063,1063,1063,1063,Outono
2024-03-31,1.8,19.1,24.5,30.5,19.9,73.6,8.0,110.0,122.8,18.56,18.58,18.933,23.54,23.2,23.833,29.44,28.92,30.147,19.74,19.5,20.007,74.76,76.34,75.473,899,899,899,899,Outono
2024-04-01,0.0,17.6,24.1,30.8,17.8,68.8,2.6,110.0,122.8,18.44,18.34,18.893,23.94,23.09,23.62,29.92,28.8,29.953,19.58,19.17,19.76,72.56,75.78,76.073,3511,3511,3511,3511,Outono
2024-04-02,0.0,18.6,23.9,30.9,20.6,73.5,2.4,33.2,122.8,18.44,18.38,18.827,24.18,23.33,23.493,30.76,29.32,29.793,19.58,19.3,19.72,71.7,74.97,76.32,3035,3035,3035,3035,Outono
2024-04-03,0.2,19.0,24.3,30.3,20.2,74.3,2.0,33.2,122.4,18.66,18.53,18.733,24.18,23.49,23.44,30.7,29.44,29.587,19.66,19.65,19.58,72.86,75.03,76.16,2801,2801,2801,2801,Outono
2024-04-04,0.2,18.3,25.1,31.1,21.0,67.1,2.2,31.6,117.0,18.52,18.51,18.607,24.38,23.69,23.553,30.72,29.79,29.587,19.9,19.7,19.647,71.46,74.16,75.073,2573,2573,2573,2573,Outono
2024-04-05,0.0,18.7,23.8,29.8,19.6,74.6,0.4,8.4,110.4,18.44,18.5,18.533,24.24,23.89,23.547,30.58,30.01,29.473,19.84,19.79,19.613,71.66,73.21,74.78,2005,2005,2005,2005,Outono
2024-04-06,3.4,17.0,23.2,30.0,17.1,70.4,3.8,6.4,113.8,18.32,18.38,18.333,24.06,24.0,23.413,30.42,30.17,29.34,19.7,19.64,19.347,71.98,72.27,74.513,942,942,942,942,Outono
2024-04-07,0.0,16.2,22.7,29.0,18.1,68.2,3.8,6.2,37.0,17.84,18.14,18.2,23.82,24.0,23.493,30.04,30.4,29.56,19.2,19.39,19.267,70.92,71.31,73.62,711,711,711,711,Outono
2024-04-08,0.0,14.9,22.4,28.0,18.0,63.5,3.6,5.6,36.8,17.02,17.84,18.027,23.44,23.81,23.473,29.58,30.14,29.487,18.76,19.21,19.353,68.76,70.81,72.94,2969,2969,2969,2969,Outono
2024-04-09,0.0,16.0,22.8,28.6,18.7,66.3,3.4,5.6,35.0,16.56,17.54,17.86,22.98,23.68,23.453,29.08,29.9,29.553,18.3,19.1,19.233,68.6,70.03,72.307,2312,2312,2312,2312,Outono
2024-04-10,0.0,16.6,24.5,31.0,19.3,63.5,3.4,3.8,11.8,16.14,17.29,17.713,23.12,23.68,23.633,29.32,29.95,29.78,18.24,19.04,19.273,66.38,69.02,70.933,2250,2250,2250,2250,Outono
2024-04-11,0.0,17.5,25.1,31.4,20.9,63.8,0.0,3.8,6.4,16.24,17.28,17.667,23.5,23.78,23.833,29.6,30.01,29.98,19.0,19.35,19.427,65.06,68.52,69.867,2046,2046,2046,2046,Outono
2024-04-12,0.0,17.3,24.0,29.2,20.2,67.5,0.0,3.8,6.2,16.46,17.15,17.58,23.76,23.79,23.92,29.64,29.84,30.147,19.42,19.31,19.4,64.92,67.92,69.18,1665,1665,1665,1665,Outono
2024-04-13,0.0,17.0,22.4,27.6,19.1,72.2,0.0,3.6,5.6,16.88,16.95,17.52,23.76,23.6,23.793,29.56,29.57,29.947,19.64,19.2,19.353,66.66,67.71,69.427,645,645,645,645,Outono
2024-04-14,0.0,16.0,22.5,29.3,17.7,68.9,0.0,3.4,5.6,16.88,16.72,17.32,23.7,23.34,23.687,29.7,29.39,29.833,19.44,18.87,19.213,67.18,67.89,69.08,623,623,623,623,Outono
2024-04-15,0.0,15.5,23.1,29.0,19.9,63.8,0.0,3.4,3.8,16.66,16.4,17.08,23.42,23.27,23.593,29.3,29.31,29.733,19.56,18.9,19.213,67.24,66.81,68.427,2241,2241,2241,2241,Outono
2024-04-16,0.0,16.0,22.7,28.5,19.2,66.4,0.0,0.0,3.8,16.36,16.3,16.973,22.94,23.22,23.5,28.72,29.16,29.58,19.22,19.11,19.307,67.76,66.41,68.267,1777,1777,1777,1777,Outono
2024-04-17,0.0,16.3,23.7,30.1,19.5,65.3,0.0,0.0,3.8,16.16,16.31,16.82,22.88,23.32,23.487,28.9,29.27,29.527,19.08,19.25,19.233,67.32,66.12,67.72,1650,1650,1650,1650,Outono
